adc6,Time_s,ch1,ch2
,0.021,-0.00675683854696001,0.005224836926663247
,0.021,-0.0053219605008093035,0.006901533687123987
,0.021,-0.004684236924742323,0.006901533687123987
,0.021,-0.004365375136708833,0.006262792064091324
,0.021,-0.0031696434315832437,0.006422477469849489
,0.021,-0.0031696434315832437,0.006342634766970407
,0.021,-0.002531919855516263,0.008338702338947476
,0.021,-0.003807367007650224,0.007939488824552064
,0.021,-0.0035682206666251067,0.0061031066583331585
,0.022,-0.09476269204420333,-0.14583755692056144
,0.022,-0.054984683987025426,-0.07493723676393589
,0.022,-0.03170777346058063,-0.03437714370136182
,0.022,-0.013373220648654935,-0.003717545795794026
,0.022,-0.00859029382815258,0.002669870434532598
,0.022,-0.009068586510202816,0.002031128811499935
,0.022,-0.007793139358068853,0.003787668274839757
,0.022,-0.006039399523884657,0.0065023201727285726
,0.022,-0.006039399523884657,0.006662005578486738
,0.022,-0.00675683854696001,0.005544207738179579
,0.023,-0.1989507812841463,-0.3617322255056013
,0.023,-0.19671874876791187,-0.35774009036164717
,0.023,-0.19472586259270255,-0.3544665395436048
,0.023,-0.19042122845425044,-0.3483984941247945
,0.023,-0.14617915536460366,-0.24053100253515364
,0.023,-0.1823699683064048,-0.33147184111442896
,0.023,-0.1785436268500029,-0.3210922897401482
,0.023,-0.17352155368847544,-0.3067206032219133
,0.023,-0.16857919597395635,-0.289075365885636
,0.023,-0.18539915529272297,-0.33985532491673265
,0.024,-0.16746317971583913,-0.30903604160540665
,0.024,-0.1594119195679935,-0.2963410518476325
,0.024,-0.1515200903141646,-0.2849235453359237
,0.024,-0.1512809439731395,-0.28691961290790075
,0.024,-0.15399126917142417,-0.28827693885684513
,0.024,-0.1865151715508402,-0.3437676173578077
,0.024,-0.1911386674773258,-0.3511131460226833
,0.024,-0.19480557803971094,-0.3563029217098237
,0.024,-0.19711732600295373,-0.3600555287451406
,0.024,-0.1995087894132049,-0.36300970875166666
,0.024,-0.16969521223207357,-0.3175792108134685
,0.025,-0.15725960249876744,-0.3004928723973448
,0.025,-0.17113009027822426,-0.322848829203488
,0.025,-0.18244968375341317,-0.34065375194552344
,0.025,-0.1913778138183509,-0.3545463822464839
,0.025,-0.19703761055594535,-0.362370967128634
,0.025,-0.19448671625167743,-0.35518512386951656
,0.025,-0.18954435853715834,-0.34584352763266385
,0.025,-0.180058220343162,-0.3293959308395728
,0.025,-0.1978347650260291,-0.3622911244257549
,0.026,-0.08344309856901443,-0.16803382832094646
,0.026,-0.0646302530750385,-0.13521847743764343
,0.026,-0.089342041647634,-0.17921180672401804
,0.026,-0.10002391154675593,-0.1985337408207561
,0.026,-0.12027163508688256,-0.234143586304827
,0.026,-0.12704744808259424,-0.24635951984532667
,0.026,-0.13454070010138125,-0.2602521501462871
,0.026,-0.146258870811612,-0.2806918820833323
,0.026,-0.11245952128006205,-0.22057032681538294
,0.026,-0.07499326118612694,-0.15358229909983245
,0.027,-0.018793871045224272,-0.04707213345913599
,0.027,-0.01919244828026613,-0.04882867292247581
,0.027,-0.022460781607609406,-0.05449750482689069
,0.027,-0.024772529570852214,-0.05944775240539382
,0.027,-0.0268451311930699,-0.06423831457813879
,0.027,-0.030272895414429922,-0.07102494432286083
,0.027,-0.03378037508279832,-0.07845031569061553
,0.027,-0.039280740926376026,-0.08882986706489629
,0.027,-0.04597683847507932,-0.10120548601115413
,0.027,-0.05578183845710915,-0.11924993686182685
,0.028,-0.01568496861189774,-0.04028550371441395
,0.028,-0.013771797883696797,-0.03605384046182256
,0.028,0.015324340274359196,0.015843916409581257
,0.028,0.005200478504295877,-0.0004439949777516316
,0.028,-0.0016550499384241648,-0.012021186895218638
,0.028,-0.0053219605008093035,-0.018648131234182512
,0.028,-0.016721269423006585,-0.04323968372094001
,0.028,-0.009626594639261424,-0.027350985848002538
,0.028,-0.011539765367462365,-0.03174233450635209
,0.028,-0.007713423911060481,-0.023758064218443807
,0.028,-0.010583180003361893,-0.02942689612285869
,0.029,0.028317958136723928,0.03875877213587803
,0.029,0.0441016166443817,0.06670371814355701
,0.029,0.06371161660844137,0.10135545119307894
,0.029,0.08427820193660149,0.1386419934376106
,0.029,0.10572165718185371,0.17736570433396576
,0.029,0.12365763275873753,0.21129885305757595
,0.029,0.13489751078691808,0.2342935514867518
,0.029,0.1406370229715209,0.2482660244905913
,0.029,0.1426299091467302,0.2545735980180388
,0.03,0.17794385217143927,0.330903221970442
,0.03,0.1798570228996402,0.3323403906222655
,0.03,0.1772264131483639,0.3261925025005761
,0.03,0.17196519364581134,0.31541373761189995
,0.03,0.14255019369972186,0.2598432164080583
,0.03,0.15586267335012005,0.2848339824092112
,0.03,0.14805055954329954,0.27030261048521814
,0.03,0.14015873028947068,0.25489296882955514
,0.03,0.14143417744160464,0.2551324969381924
,0.03,0.16518938065009967,0.30176063541957676
,0.031,0.19771328302951566,0.3689881912437645
,0.031,0.191575193609871,0.35597383067447397
,0.031,0.14677511239116559,0.2777279818529728
,0.031,0.18065417736972395,0.33513488522303336
,0.031,0.13545551891597668,0.26144007046563994
,0.031,0.13768755143221112,0.2635159807404961
,0.031,0.17340007169196203,0.3249150192545108
,0.031,0.16263848634583172,0.3043954446145865
,0.031,0.14462279532193953,0.2784465661788846
,0.031,0.16343564081591547,0.30966506300460594
,0.032,0.14111531565357113,0.2651926775009568
,0.032,0.14494165710997303,0.2758915996867539
,0.032,0.14972458393047539,0.2877881624157373
,0.032,0.1592904375714801,0.3075093100268707
,0.032,0.14310820182878045,0.2700630823765809
,0.032,0.18942287654064494,0.3619620333904052
,0.032,0.1981915757115659,0.3770523042345518
,0.032,0.2008221854628422,0.38088475397274785
,0.032,0.20353251066112688,0.3828808215447249
,0.032,0.20281507163805151,0.37976695613244066
,0.032,0.17355950258597877,0.33401708738272623
,0.033,0.03692722641362817,0.05225218892244302
,0.033,0.03836210445977887,0.058400077044132394
,0.033,0.038441819906787245,0.06422859435430545
,0.033,0.03923897437687097,0.0722927073450928
,0.033,0.04481905566745705,0.08650470845756954
,0.033,0.07184259220329536,0.1427938139873229
,0.033,0.09583694175281551,0.18718635678809295
,0.033,0.05581978735461247,0.11005830580689897
,0.033,0.13059287664846594,0.24722806935316322
,0.034,0.03230373048714255,0.04163310943952501
,0.034,0.033340031298251395,0.038998300244515276
,0.034,0.03198486869910906,0.03867892943299894
,0.034,0.03110799878201697,0.03867892943299894
,0.034,0.03182543780509232,0.04107421051937143
,0.034,0.034774909344402104,0.04291059268559033
,0.034,0.03286173861620116,0.04107421051937143
,0.034,0.037246088201661656,0.050096435944707786
,0.034,0.03605035649653607,0.045146188366204654
,0.034,0.037006941860636536,0.04746162674969805
,0.034,0.03748523454268677,0.04929800891591696
,0.035,0.03397775487431838,0.03819987321572445
,0.035,0.03429661666235187,0.037241760781175456
,0.035,0.035332917473460713,0.03772081699844995
,0.035,0.03517348657944397,0.036922389969659124
,0.035,0.03517348657944397,0.03660301915814279
,0.035,0.03373860853329326,0.0346867942890448
,0.035,0.03294145406320954,0.03452710888328664
,0.035,0.03174572235808395,0.03356899644873764
,0.035,0.030151413417916495,0.0328504121228259
,0.036,0.01827381181366898,0.025265355349313033
,0.036,0.01827381181366898,0.023748343994610455
,0.036,0.021302998799987143,0.027740479138564596
,0.036,0.023853893104255064,0.031572928876760574
,0.036,0.02656421830253973,0.029896232116299833
,0.036,0.02457133212733042,0.02893811968175084
,0.036,0.024969909362372276,0.028858276978871757
,0.036,0.025767063832456007,0.029816389413420748
,0.036,0.027281657325615084,0.029976074819178918
,0.036,0.025607632938439262,0.0328504121228259
,0.037,0.009345681748731252,0.01616328722109759
,0.037,0.009026819960697761,0.015843916409581257
,0.037,0.010780559794881957,0.01768029857580016
,0.037,0.00990368987778986,0.01672218614125117
,0.037,0.011019706135907076,0.018159354793074664
,0.037,0.01237486873504941,0.019356995336260903
,0.037,0.01237486873504941,0.018798096416107322
,0.037,0.013650315887183372,0.020315107770809894
,0.037,0.016360641085468038,0.02342897318309413
,0.037,0.011577714264965684,0.018398882901711912
,0.038,0.006475925656429839,0.013448635323208776
,0.038,0.006475925656429839,0.012650208294417948
,0.038,0.0060773484213879755,0.011692095859868955
,0.038,0.0049613321632707595,0.009696028287891885
,0.038,0.006794787444463329,0.014805961272153183
,0.038,0.006316494762413093,0.011931623968506203
,0.038,0.006236779315404721,0.01209130937426437
,0.038,0.008628242725655898,0.015684231003823094
,0.038,0.010939990688898704,0.01863841101034916
,0.038,0.009186250854714506,0.015923759112460342
,0.038,0.005917917527371231,0.011053354236836292
,0.039,-0.0009376109153488115,0.011931623968506203
,0.039,-0.0022927735144911456,0.009216972070617387
,0.039,-0.0020536271734660277,0.009216972070617387
,0.039,-0.001734765385432537,0.009057286664859223
,0.039,-0.0011767572563739293,0.008658073150463809
,0.039,0.001852429729944229,0.011053354236836292
,0.039,0.003765600458145171,0.012730050997297031
,0.039,0.006157063868396349,0.014805961272153183
,0.039,-6.074099825671307e-05,0.009137129367738304
,0.04,-0.004365375136708833,0.007779803418793897
,0.04,-0.0047639523717506954,0.0071410617957612344
,0.04,-0.005481391394826049,0.006342634766970407
,0.04,-0.0058799686298679115,0.005544207738179579
,0.04,-0.006916269440976755,0.0032287693546861774
,0.04,-0.007075700334993501,0.0027497131374116805
,0.04,-0.005959684076876284,0.003069083948928012
,0.04,-0.006039399523884657,0.002909398543169846
,0.04,-0.004046513348675342,0.006023263955454075
,0.04,-0.0018144808324409099,0.010175084505166382
,0.04,-0.005561106841834421,0.004186881789235171
,0.041,-0.00675683854696001,0.005224836926663247
,0.041,-0.005640822288842794,0.006582162875607655
,0.041,-0.005082814159784186,0.0065023201727285726
,0.041,-0.005003098712775813,0.005065151520905082
,0.041,-0.0030899279845748714,0.006262792064091324
,0.041,-0.0030899279845748714,0.006182949361212241
,0.041,-0.002531919855516263,0.007939488824552064
,0.041,-0.003488505219616734,0.008179016933189311
,0.041,-0.0038870824546585973,0.005544207738179579
,0.042,-0.03290350516570622,-0.03637321127333889
,0.042,-0.15255639112527347,-0.2527469360756533
,0.042,-0.10520541560230015,-0.16412153587987138
,0.042,-0.05626013113915938,-0.0776518886618247
,0.042,-0.013452936095663308,-0.0038772312015521917
,0.042,-0.006358261311918147,0.006262792064091324
,0.042,-0.008988871063194442,0.0019512861086208525
,0.042,-0.008112001146102344,0.0031489266518070947
,0.042,-0.006916269440976755,0.005384522332421413
,0.042,-0.006677123099951637,0.005783735846816827
,0.042,-0.007633708464052109,0.003787668274839757
,0.043,-0.19464614714569417,-0.3543866968407257
,0.043,-0.20110309835337237,-0.36548483254091824
,0.043,-0.1987116349431212,-0.3610934838825687
,0.043,-0.1905009439012588,-0.3483984941247945
,0.043,-0.18460200082263925,-0.33929642599657905
,0.043,-0.1821308219653797,-0.33219042544034066
,0.043,-0.17870305774401968,-0.3222899302833344
,0.043,-0.17527529352265964,-0.3108724237716256
,0.043,-0.17128952117224103,-0.2955426248188417
,0.044,-0.1602887894850856,-0.2972991642821815
,0.044,-0.15175923665518973,-0.2838855901984956
,0.044,-0.14880976511587996,-0.2801329831631787
,0.044,-0.14968663503297205,-0.28404527560425374
,0.044,-0.16570943988165493,-0.31143132269177914
,0.044,-0.18396427724657224,-0.3395359541052163
,0.044,-0.18890663496109136,-0.3475202243931246
,0.044,-0.1925735455234765,-0.3532688990004185
,0.044,-0.19616074063885325,-0.35845867468755893
,0.044,-0.1989507812841463,-0.3626903379401503
,0.045,-0.1523969602312567,-0.2921093885950411
,0.045,-0.1657891553286633,-0.3149444016184588
,0.045,-0.17838419595598617,-0.33514460544686675
,0.045,-0.1920155373944179,-0.35662229252134003
,0.045,-0.17025322036113216,-0.3134273902637562
,0.045,-0.20277712274054818,-0.37203193417700303
,0.045,-0.20062480567132213,-0.3660437314610718
,0.045,-0.1940084235696272,-0.3532688990004185
,0.045,-0.1838048463525555,-0.33522444814974584
,0.045,-0.19990736664824676,-0.3688382260618397
,0.046,-0.05434696041095844,-0.11685465577545436
,0.046,-0.06470996852204687,-0.13553784824915974
,0.046,-0.08336338312200606,-0.16795398561806738
,0.046,-0.09037834245874285,-0.18064897537584154
,0.046,-0.07618899289125253,-0.15541868126605135
,0.046,-0.11102464323391134,-0.2178556749174941
,0.046,-0.11835846435868162,-0.23079019278390553
,0.046,-0.12433712288430956,-0.2410899014553072
,0.046,-0.13047521230395426,-0.25298646418429055
,0.046,-0.14099765130905945,-0.2716696566579959
,0.046,-0.09850931805359685,-0.1956594035171091
,0.047,-0.01831557836317403,-0.04627370643034516
,0.047,-0.01967074096231637,-0.049068201031113055
,0.047,-0.02262021250162615,-0.05465719023264885
,0.047,-0.02405509054777686,-0.058090426456449414
,0.047,-0.02604797672298618,-0.06256161781767805
,0.047,-0.028838017368279213,-0.06846997783073018
,0.047,-0.032504927930664354,-0.07605503460424304
,0.047,-0.037606716539200204,-0.0865144286814029
,0.047,-0.04486082221696211,-0.09928926114205613
,0.048,0.016201210191451293,0.017520613170042
,0.048,0.005599055739337741,0.0003544320510391964
,0.048,-0.0006187491273153211,-0.009945276620362485
,0.048,-0.004684236924742323,-0.017450490690996266
,0.048,-0.006517692205934893,-0.02120309772631316
,0.048,-0.017358992999073564,-0.04379858264109359
,0.048,-0.010025171874303285,-0.0284687836883097
,0.048,-0.010981757238403757,-0.030784222071803098
,0.048,-0.01353265154267168,-0.035654626947427145
,0.048,-0.01632269218796472,-0.04132345885184203
,0.048,-0.008032285699093972,-0.024556491247234635
,0.049,0.14119503110057952,0.2528969012575781
,0.049,0.14031816118348742,0.24810633908483312
,0.049,0.12469393356984639,0.21369413414394844
,0.049,0.1351366571279432,0.23525166392130079
,0.049,0.08754653526394476,0.14494956696505815
,0.049,0.06721909627680975,0.10790255282916374
,0.049,0.04689165728967474,0.07173380842493922
,0.049,0.029832551629883006,0.04179279484528317
,0.049,0.10819283603911325,0.18231595191246888
,0.05,0.1731609253509369,0.3253142327689062
,0.05,0.17778442127742253,0.33146212089059557
,0.05,0.18113247005177419,0.3345759863028798
,0.05,0.17882072208853136,0.32922652520998125
,0.05,0.1741175107150374,0.3194058727558541
,0.05,0.16781999040137596,0.3067108829980799
,0.05,0.1583338522073796,0.2891454883646817
,0.05,0.149644868483467,0.27269789157159063
,0.05,0.14318791727578883,0.26072148613972823
,0.05,0.13991958394844556,0.2544139126122807
,0.05,0.14015873028947068,0.2532961147719735
,0.051,0.1999453155457501,0.3731400117934768
,0.051,0.19348836433807193,0.3586884825723628
,0.051,0.18288620988595836,0.33872780685259213
,0.051,0.1653488115441164,0.308706950570057
,0.051,0.13840499045528648,0.2681468575074829
,0.051,0.13840499045528648,0.26415472236352877
,0.051,0.13433950265785946,0.25912463208214653
,0.051,0.15960929935951357,0.30407607380307017
,0.051,0.14868828311936652,0.28044263375086165
,0.052,0.2043296651312106,0.38216223721881315
,0.052,0.20337307976711014,0.382960664247604
,0.052,0.2002641773337836,0.37992664153819883
,0.052,0.19827129115857428,0.37721198964031
,0.052,0.1888648684115863,0.3609240782529771
,0.052,0.17268263266888667,0.3323403906222655
,0.052,0.15857299854840473,0.3063116694836845
,0.052,0.149644868483467,0.28754863430710004
,0.052,0.14541994979202325,0.2766101840126657
,0.052,0.14342706361681395,0.2704622958909763
1223.0,0.053,0.03923897437687097,0.06454796516582177
1223.0,0.053,0.03868096624781236,0.05808070623261607
1223.0,0.053,0.03860125080080399,0.07005711166447849
1223.0,0.053,0.042746454045239364,0.08187383169058274
1223.0,0.053,0.052710884921285936,0.10343136146793509
1223.0,0.053,0.14071673841852927,0.26487330668944054
1223.0,0.053,0.09065543769727129,0.17744554703684484
1223.0,0.053,0.036767795519611415,0.05137391919077311
1223.0,0.053,0.12445478722882126,0.23716788879039877
1223.0,0.053,0.06865397432296046,0.13608702694547994
1229.0,0.054,0.03349946219226814,0.03867892943299894
1229.0,0.054,0.03214429959312581,0.03819987321572445
1229.0,0.054,0.03134714512304208,0.03891845754163619
1229.0,0.054,0.03214429959312581,0.04179279484528317
1229.0,0.054,0.03214429959312581,0.040195940787701515
1229.0,0.054,0.034456047556368614,0.04283074998271125
1229.0,0.054,0.03620978739055281,0.04578492998923731
1229.0,0.054,0.036767795519611415,0.047062413235302636
1229.0,0.054,0.0374055190956784,0.04873910999576338
1229.0,0.054,0.03708665730764491,0.04929800891591696
1229.0,0.054,0.031586291464067204,0.04107421051937143
1228.0,0.055,0.030948567888000218,0.033249625637221315
1228.0,0.055,0.02935425894783277,0.03221167049979324
1228.0,0.055,0.032463161381159296,0.03436742347752847
1228.0,0.055,0.03493434023841885,0.03772081699844995
1228.0,0.055,0.03461547845038536,0.03588443483223105
1228.0,0.055,0.03517348657944397,0.03660301915814279
1228.0,0.055,0.03541263292046908,0.03740144618693362
1228.0,0.055,0.03437633210936024,0.03819987321572445
1228.0,0.055,0.033818323980301636,0.03532553591207747
1223.0,0.056,0.017078080108543392,0.02342897318309413
1223.0,0.056,0.015085193933334077,0.021672433719754303
1223.0,0.056,0.017636088237602,0.023109602371577796
1223.0,0.056,0.019549258965802944,0.025105669943554863
1223.0,0.056,0.028078811795698808,0.031333400768123326
1223.0,0.056,0.026723649196556475,0.03532553591207747
1223.0,0.056,0.026165641067497865,0.03205198509403507
1223.0,0.056,0.024491616680322043,0.02821953535583909
1223.0,0.056,0.026085925620489496,0.030375288333574328
1223.0,0.056,0.023375600422204823,0.030774501847969746
1223.0,0.056,0.02720194187860671,0.03125355806524424
1215.0,0.057,0.009026819960697761,0.015923759112460342
1215.0,0.057,0.008628242725655898,0.015205174786548597
1215.0,0.057,0.010063120771806605,0.017201242358525666
1215.0,0.057,0.010860275241890332,0.01807951209019558
1215.0,0.057,0.010780559794881957,0.017520613170042
1215.0,0.057,0.011258852476932193,0.018319040198832827
1215.0,0.057,0.01237486873504941,0.019516680742019066
1215.0,0.057,0.012215437841032665,0.01863841101034916
1215.0,0.057,0.0126937305230829,0.018798096416107322
1216.0,0.058,0.006316494762413093,0.014406747757757769
1216.0,0.058,0.006236779315404721,0.01328894991745061
1216.0,0.058,0.006316494762413093,0.012730050997297031
1216.0,0.058,0.005917917527371231,0.011692095859868955
1216.0,0.058,0.010142836218814977,0.017760141278679246
1216.0,0.058,0.005599055739337741,0.011133196939715375
1216.0,0.058,0.006157063868396349,0.012011466671385286
1216.0,0.058,0.0063962102094214665,0.0124106801857807
1216.0,0.058,0.00838909638463078,0.015364860192306764
1216.0,0.058,0.005120763057287505,0.010334769910924546
1216.0,0.058,0.009425397195739624,0.016482658032613923
1216.0,0.059,-0.0010970418093655566,0.011692095859868955
1216.0,0.059,-0.0020536271734660277,0.009775870990770968
1216.0,0.059,-0.002372488961499518,0.008897601259101056
1216.0,0.059,0.005599055739337741,0.014486590460636852
1216.0,0.059,0.0013741370478939933,0.010494455316682713
1216.0,0.059,0.0036061695641284256,0.012969579105934279
1216.0,0.059,-0.0016550499384241648,0.00929681477349647
1216.0,0.059,-0.0014956190444074195,0.008658073150463809
1216.0,0.059,-0.00037960278629020335,0.00873791585334289
1215.0,0.06,-0.00428565968970046,0.005544207738179579
1215.0,0.06,-0.006039399523884657,0.003069083948928012
1215.0,0.06,-0.006198830417901402,0.0032287693546861774
1215.0,0.06,-0.006358261311918147,0.0036279828690815915
1215.0,0.06,-0.00675683854696001,0.0034682974633234256
1215.0,0.06,-0.006916269440976755,0.003787668274839757
1215.0,0.06,-0.005959684076876284,0.005464365035300496
1215.0,0.06,-0.005242245053800931,0.0065023201727285726
1215.0,0.06,-0.005242245053800931,0.006342634766970407
1215.0,0.06,-0.001973911726457655,0.00985571369365005
1215.0,0.061,-0.0069959848879851275,0.005065151520905082
1215.0,0.061,-0.006198830417901402,0.0061031066583331585
1215.0,0.061,-0.004843667818759068,0.007061219092882152
1215.0,0.061,-0.0032493588785916165,0.006262792064091324
1215.0,0.061,-0.004126228795683715,0.005624050441058661
1215.0,0.061,-0.0030899279845748714,0.006662005578486738
1215.0,0.061,-0.0026913507495330085,0.007620118013035732
1215.0,0.061,-0.004684236924742323,0.00674184828136582
1215.0,0.061,-0.0047639523717506954,0.0061031066583331585
1215.0,0.061,-0.002930497090558126,0.00873791585334289
1220.0,0.062,-0.15829590330987628,-0.26360554366720856
1220.0,0.062,-0.11477126924330486,-0.18072881807872063
1220.0,0.062,-0.0591298872314608,-0.08252229353744875
1220.0,0.062,-0.03409923687083181,-0.03828943614243688
1220.0,0.062,-0.014648667800788896,-0.005633770664892014
1220.0,0.062,-0.008112001146102344,0.003388454760444343
1220.0,0.062,-0.006836553993968383,0.005544207738179579
1220.0,0.062,-0.008749724722169325,0.002590027731653515
1220.0,0.062,-0.008271432040119089,0.003069083948928012
1220.0,0.062,-0.006836553993968383,0.005703893143937744
1220.0,0.062,-0.006916269440976755,0.005224836926663247
1219.0,0.063,-0.17607244799274338,-0.31302817674936084
1219.0,0.063,-0.18013793579017037,-0.3252441102898605
1219.0,0.063,-0.18260911464742993,-0.33322838057776877
1219.0,0.063,-0.18508029350468946,-0.3400150103224908
1219.0,0.063,-0.19193582194740952,-0.35055424710252975
1219.0,0.063,-0.19472586259270255,-0.3544665395436048
1219.0,0.063,-0.19823334226107095,-0.3603748995566569
1219.0,0.063,-0.19974793575423003,-0.3634089222660621
1219.0,0.063,-0.17296354555941684,-0.299694445368554
1220.0,0.064,-0.1708112284901908,-0.3139064464810307
1220.0,0.064,-0.1614845211902112,-0.29945491725991674
1220.0,0.064,-0.15383183827740743,-0.287159141016538
1220.0,0.064,-0.14960691958596367,-0.2812507810034859
1220.0,0.064,-0.19209525284142626,-0.3525503146745068
1220.0,0.064,-0.163796269153454,-0.3079182437650995
1220.0,0.064,-0.18221053741238805,-0.3367414595044484
1220.0,0.064,-0.18834862683203274,-0.34648226925569653
1220.0,0.064,-0.1960810251918449,-0.35845867468755893
1220.0,0.064,-0.1501649277150223,-0.2843646464157701
1220.0,0.064,-0.19934935851918817,-0.36316939415742483
1219.0,0.065,-0.16690517158678053,-0.3162218848645241
1219.0,0.065,-0.17894220408504477,-0.33522444814974584
1219.0,0.065,-0.1541507000654409,-0.29522325400732535
1219.0,0.065,-0.1978347650260291,-0.36476624821500647
1219.0,0.065,-0.20078423656533886,-0.368199484438807
1219.0,0.065,-0.1832468382234969,-0.334426021120955
1219.0,0.065,-0.19177639105339278,-0.34991550547949707
1219.0,0.065,-0.19034151300724206,-0.3534285844061767
1219.0,0.065,-0.1980739113670542,-0.361412854694085
1223.0,0.066,-0.052752651470790994,-0.1134214195516538
1223.0,0.066,-0.06343452136991291,-0.13330225256854542
1223.0,0.066,-0.07435553761005996,-0.1523846585566462
1223.0,0.066,-0.08344309856901443,-0.16755477210367195
1223.0,0.066,-0.1239385456492677,-0.2407705306437909
1223.0,0.066,-0.09707444000744614,-0.1928649089163412
1223.0,0.066,-0.13191009035010495,-0.2555414306764212
1223.0,0.066,-0.14259196024922688,-0.2741447804472475
1223.0,0.066,-0.08990004977669261,-0.1794513348326553
1223.0,0.066,-0.1163655781834723,-0.22775617007450039
1223.0,0.066,-0.10863317982366016,-0.21354416896202363
1223.0,0.067,-0.03625155394005787,-0.08387961948639316
1223.0,0.067,-0.031867204354597375,-0.07469770865529864
1223.0,0.067,-0.02828000923922061,-0.06735217999042302
1223.0,0.067,-0.025729114934952682,-0.06176319078888722
1223.0,0.067,-0.024453667782818725,-0.058090426456449414
1223.0,0.067,-0.021823058031542428,-0.053060336175067196
1223.0,0.067,-0.018714155598215897,-0.0474713469735314
1223.0,0.067,-0.01831557836317403,-0.04595433561882883
1223.0,0.067,-0.044143383193886755,-0.09777224978735356
1227.0,0.068,0.017795519131618746,0.02055463587944715
1227.0,0.068,0.007671657361555427,0.0036279828690815915
1227.0,0.068,0.0011349907068688757,-0.0066717258023200905
1227.0,0.068,-0.0031696434315832437,-0.01521489501038195
1227.0,0.068,-0.010583180003361893,-0.030145480448770433
1227.0,0.068,-0.007394562123026991,-0.023917749624201977
1227.0,0.068,-0.009945456427294913,-0.028388940985430614
1227.0,0.068,-0.013134074307629817,-0.035095728027273565
1227.0,0.068,-0.016402407634973096,-0.041403301554721106
1227.0,0.068,-0.017358992999073564,-0.04379858264109359
1227.0,0.068,-0.005481391394826049,-0.019686086371610588
1232.0,0.069,0.14247047825271347,0.25489296882955514
1232.0,0.069,0.13593381159802692,0.23684851797888246
1232.0,0.069,0.140876169312546,0.24922413692514028
1232.0,0.069,0.11018572221432257,0.18582903083914853
1232.0,0.069,0.030789136993983474,0.043788862417260245
1232.0,0.069,0.04832653533582544,0.07396940410555354
1232.0,0.069,0.1261288116159971,0.21648862874471633
1232.0,0.069,0.08930027509812896,0.14806343237734237
1232.0,0.069,0.06873368976996883,0.11061720472705255
1236.0,0.07,0.1417530392296381,0.2573680926188067
1236.0,0.07,0.14541994979202325,0.26471362128368237
1236.0,0.07,0.15155803921166794,0.27621097049827026
1236.0,0.07,0.15968901480652195,0.2918601402625705
1236.0,0.07,0.16861714487145968,0.30822789435278247
1236.0,0.07,0.17451608795007925,0.32044382789328213
1236.0,0.07,0.17818299851246439,0.3285079408840695
1236.0,0.07,0.17913958387656487,0.33162180629635374
1236.0,0.07,0.1764292586782802,0.32930636791286033
1236.0,0.07,0.1722840554338448,0.3234778506026873
1236.0,0.07,0.14135446199459625,0.2556115531554669
1236.0,0.071,0.2002641773337836,0.3735392253078722
1236.0,0.071,0.19285064076200495,0.35836911176084646
1236.0,0.071,0.18312535622698348,0.339606076584262
1236.0,0.071,0.13577438070401018,0.2615997558713981
1236.0,0.071,0.1493260066954335,0.2820394878084433
1236.0,0.071,0.13912242947836181,0.26559189101535224
1236.0,0.071,0.1392021449253702,0.2691049699420319
1236.0,0.071,0.16638511235522524,0.31078286084491313
1236.0,0.071,0.15913100667746333,0.30295827596276304
1229.0,0.072,0.14868828311936652,0.2853928813293648
1229.0,0.072,0.1429487709347637,0.26966386886218546
1229.0,0.072,0.14518080345099812,0.27565207157811666
1229.0,0.072,0.15681925871422053,0.30295827596276304
1229.0,0.072,0.18647340500133514,0.3572513139205393
1229.0,0.072,0.20496738870727757,0.3832800350591203
1229.0,0.072,0.1702911692586355,0.3281885700725532
1229.0,0.072,0.2036919415551436,0.3838389339792739
1229.0,0.072,0.20074247001583384,0.38080491126986876
1229.0,0.072,0.19803214481754916,0.3770523042345518
1232.0,0.073,0.1400790148424623,0.26375550884913335
1232.0,0.073,0.03692722641362817,0.05113439108213586
1232.0,0.073,0.0388403971418291,0.05752180731246249
1232.0,0.073,0.03907954348285422,0.06311079651399829
1232.0,0.073,0.11959214496131054,0.22886424769097416
1232.0,0.073,0.0414710068931054,0.079239022495573
1232.0,0.073,0.051594868663168716,0.10095623767868353
1232.0,0.073,0.0868290962408694,0.17033954648060648
1232.0,0.073,0.0665016572537344,0.13153599288137224
1232.0,0.073,0.03796352722473701,0.06798120138962233
1232.0,0.074,0.03373860853329326,0.038439401324361695
1232.0,0.074,0.03222401504013418,0.03827971591860353
1232.0,0.074,0.03134714512304208,0.03875877213587803
1232.0,0.074,0.03182543780509232,0.041313738628008675
1232.0,0.074,0.03182543780509232,0.04155326673664592
1232.0,0.074,0.033898039427310005,0.04227185106255767
1232.0,0.074,0.03692722641362817,0.04698257053242356
1232.0,0.074,0.037006941860636536,0.047780997561214386
1232.0,0.074,0.03772438088371189,0.050096435944707786
1232.0,0.074,0.03206458414611744,0.04059515430209693
1232.0,0.074,0.03636921828456956,0.04562524458347915
1224.0,0.075,0.03341974674525977,0.03660301915814279
1224.0,0.075,0.028238242689715552,0.030774501847969746
1224.0,0.075,0.03086885244099185,0.033648839151616726
1224.0,0.075,0.03549234836747746,0.036523176455263706
1224.0,0.075,0.034456047556368614,0.03764097429557087
1224.0,0.075,0.03429661666235187,0.0351658505063193
1224.0,0.075,0.03373860853329326,0.03572474942647288
