timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
91481017,1975,19,4,2,4,1,0.525
91482016,1954,16,2,4,0,1,0.525999
91483017,1920,16,1,2,3,2,0.527
91484016,1920,13,2,2,0,0,0.527999
91485016,1901,14,3,2,0,0,0.528999
91486017,1946,19,3,3,2,3,0.53
91487017,2021,19,5,4,4,3,0.531
91488016,2023,23,5,6,9,5,0.531999
91489017,2052,22,7,8,5,7,0.533
91490016,2119,25,8,8,9,10,0.533999
91491016,2107,25,8,10,10,12,0.534999
91492017,2141,25,8,9,9,9,0.536
91493016,2175,27,11,11,14,13,0.536999
91494016,2215,26,11,13,12,12,0.537999
91495016,2215,28,10,12,11,14,0.538999
91496016,2158,24,8,7,12,9,0.539999
91497017,2079,19,7,7,7,9,0.541
91498016,2068,18,5,4,3,6,0.541999
91499016,2016,18,5,4,4,3,0.542999
91500017,1990,16,3,5,2,3,0.544
91501017,1979,17,4,1,3,1,0.545
91502016,1950,15,4,1,1,0,0.545999
91503017,1910,14,3,3,4,2,0.547
91504016,1890,14,3,1,0,0,0.547999
91505017,1898,15,2,3,3,3,0.549
91506016,1960,19,3,2,4,0,0.549999
91507016,2027,20,5,4,3,7,0.550999
91508017,2040,21,6,8,5,4,0.552
91509017,2077,22,7,7,11,8,0.553
91510017,2127,25,7,9,8,8,0.554
91511016,2133,23,9,8,10,12,0.554999
91512016,2124,24,9,11,12,9,0.555999
91513017,2164,26,10,12,8,11,0.557
91514016,2207,30,10,11,13,12,0.557999
91515016,2222,26,9,9,9,14,0.558999
91516017,2151,24,8,9,10,13,0.56
91517016,2083,19,6,8,7,7,0.560999
91518016,2057,18,6,6,8,4,0.561999
91519017,2025,19,4,3,7,7,0.563
91520017,1975,16,4,3,2,2,0.564
91521016,1964,15,4,3,4,0,0.564999
91522017,1944,18,3,3,2,2,0.566
91523016,1953,15,3,2,2,0,0.566999
91524017,1871,14,1,0,0,0,0.568
91525016,1905,13,3,3,2,0,0.568999
91526016,1933,16,4,2,2,3,0.569999
91527017,2032,22,6,7,6,4,0.571
91528017,2063,22,7,8,4,4,0.572
91529016,2080,22,7,8,7,8,0.572999
91530017,2133,26,9,7,12,8,0.574
91531016,2132,24,7,10,10,11,0.574999
91532016,2130,25,8,8,9,9,0.575999
91533017,2175,26,10,13,10,14,0.577
91534017,2169,26,9,11,13,11,0.578
91535016,2181,26,9,10,12,12,0.578999
91536017,2151,24,7,12,7,13,0.58
91537016,2102,20,5,7,9,6,0.580999
91538016,2072,17,7,7,6,8,0.581999
91539016,2030,19,6,6,6,4,0.582999
91540017,1995,16,3,3,2,3,0.584
91541017,1948,16,3,3,3,2,0.585
91542016,1959,16,3,3,2,1,0.585999
91543017,1951,16,3,1,0,1,0.587
91544016,1899,14,4,0,0,0,0.587999
91545017,1902,15,1,1,1,0,0.589
91546016,1957,16,3,4,2,3,0.589999
91547016,2014,21,4,5,5,2,0.590999
91548017,2048,20,6,7,9,5,0.592
91549017,2083,24,7,7,8,9,0.593
91550016,2138,26,9,8,8,10,0.593999
91551017,2096,23,8,9,10,13,0.595
91552016,2150,25,7,12,9,10,0.595999
91553016,2181,25,8,8,10,15,0.596999
91554017,2204,27,10,12,11,13,0.598
91555017,2165,26,9,11,13,12,0.599
91556016,2147,24,8,9,8,12,0.599999
91557017,2048,18,7,8,7,9,0.601
91558016,2055,20,4,5,6,7,0.601999
91559016,2024,17,4,4,5,2,0.602999
91560016,1951,17,2,4,4,1,0.603999
91561017,1999,16,5,2,5,1,0.605
91562017,1959,15,3,3,2,3,0.606
91563016,1951,17,4,1,0,0,0.606999
