Time_s,ADC6,CH0
108.782,1232,
108.783,1239,
108.784,1236,
108.785,1233,
108.786,1233,
108.787,1234,
108.788,1227,
108.789,1219,
108.79,1214,
108.791,1206,
108.792,1199,
108.793,1187,
108.794,1191,
108.795,1196,
108.796,1200,
108.797,1208,
108.798,1216,
108.799,1223,
108.8,1230,
108.801,1231,
108.802,1229,
108.803,1235,
108.804,1235,
108.805,1232,
108.806,1232,
108.807,1229,
108.808,1223,
108.809,1219,
108.81,1211,
108.811,1199,
108.812,1192,
108.813,1187,
108.814,1184,
108.815,1187,
108.816,1192,
108.817,1199,
108.818,1202,
108.819,1208,
108.82,1214,
108.821,1215,
108.822,1223,
108.823,1222,
108.824,1227,
108.825,1227,
108.826,1232,
108.827,1231,
108.828,1230,
108.829,1224,
108.83,1208,
108.831,1204,
108.832,1191,
108.833,1183,
108.834,1183,
108.835,1184,
108.836,1186,
108.837,1192,
108.838,1200,
108.839,1207,
108.84,1216,
108.841,1224,
108.842,1231,
108.843,1232,
108.844,1232,
108.845,1239,
108.846,1240,
108.847,1235,
108.848,1235,
108.849,1238,
108.85,1224,
108.851,1216,
108.852,1208,
108.853,1208,
108.854,1206,
108.855,1207,
108.856,1214,
108.857,1216,
108.858,1223,
108.859,1231,
108.86,1234,
108.861,1240,
108.862,1248,
108.863,1248,
108.864,1244,
108.865,1248,
108.866,1247,
108.867,1247,
108.868,1234,
108.869,1231,
108.87,1216,
108.871,1204,
108.872,1200,
108.873,1199,
108.874,1192,
108.875,1191,
108.876,1193,
108.877,1199,
108.878,1212,
108.879,1216,
108.88,1228,
108.881,1232,
108.882,1232,
108.883,1239,
108.884,1236,
108.885,1235,
108.886,1239,
108.887,1236,
108.888,1232,
108.889,1228,
108.89,1220,
108.891,1210,
108.892,1206,
108.893,1198,
108.894,1192,
108.895,1196,
108.896,1201,
108.897,1216,
108.898,1223,
108.899,1232,
108.9,1233,
108.901,1240,
108.902,1244,
108.903,1247,
108.904,1247,
108.905,1240,
108.906,1243,
108.907,1233,
108.908,1236,
108.909,1227,
108.91,1217,
108.911,1214,
108.912,1207,
108.913,1203,
108.914,1204,
108.915,1203,
108.916,1209,
108.917,1216,
108.918,1224,
108.919,1232,
108.92,1231,
108.921,1240,
108.922,1244,
108.923,1239,
108.924,1247,
108.925,1248,
108.926,1247,
108.927,1248,
108.928,1239,
108.929,1232,
108.93,1217,
108.931,1208,
108.932,1199,
108.933,1192,
108.934,1188,
108.935,1188,
108.936,1193,
108.937,1203,
108.938,1208,
108.939,1223,
108.94,1231,
108.941,1231,
108.942,1236,
108.943,1240,
108.944,1235,
108.945,1240,
108.946,1244,
108.947,1240,
108.948,1240,
108.949,1232,
108.95,1220,
108.951,1216,
108.952,1208,
108.953,1202,
108.954,1200,
108.955,1197,
108.956,1200,
108.957,1207,
108.958,1215,
108.959,1217,
108.96,1232,
108.961,1236,
108.962,1236,
108.963,1240,
108.964,1241,
108.965,1247,
108.966,1248,
108.967,1235,
108.968,1232,
108.969,1223,
108.97,1218,
108.971,1212,
108.972,1207,
108.973,1200,
108.974,1199,
108.975,1200,
108.976,1207,
108.977,1211,
108.978,1220,
108.979,1228,
108.98,1231,
108.981,1240,
108.982,1241,
108.983,1243,
108.984,1248,
108.985,1242,
108.986,1241,
108.987,1243,
108.988,1239,
108.989,1232,
108.99,1223,
108.991,1215,
108.992,1203,
108.993,1200,
108.994,1191,
108.995,1191,
108.996,1195,
108.997,1200,
108.998,1207,
108.999,1215,
109.0,1219,
109.001,1231,
109.002,1239,
109.003,1236,
109.004,1247,
109.005,1248,
109.006,1247,
109.007,1239,
109.008,1231,
109.009,1232,
109.01,1216,
109.011,1214,
109.012,1206,
109.013,1199,
109.014,1198,
109.015,1196,
109.016,1198,
109.017,1196,
109.018,1208,
109.019,1216,
109.02,1224,
109.021,1231,
109.022,1235,
109.023,1235,
109.024,1236,
109.025,1242,
109.026,1236,
109.027,1236,
109.028,1238,
109.029,1231,
109.03,1218,
109.031,1208,
109.032,1202,
109.033,1200,
109.034,1190,
109.035,1196,
109.036,1197,
109.037,1200,
109.038,1204,
109.039,1214,
109.04,1216,
109.041,1218,
109.042,1220,
109.043,1223,
109.044,1232,
109.045,1231,
109.046,1236,
109.047,1236,
109.048,1231,
109.049,1231,
109.05,1224,
109.051,1215,
109.052,1208,
109.053,1199,
109.054,1199,
109.055,1191,
109.056,1196,
109.057,1200,
109.058,1204,
109.059,1218,
109.06,1226,
109.061,1231,
109.062,1231,
109.063,1230,
109.064,1231,
109.065,1230,
109.066,1223,
109.067,1223,
109.068,1222,
109.069,1215,
109.07,1208,
109.071,1202,
109.072,1200,
109.073,1191,
109.074,1192,
109.075,1192,
109.076,1200,
109.077,1208,
109.078,1214,
109.079,1219,
109.08,1236,
109.081,1240,
109.082,1241,
109.083,1243,
109.084,1248,
109.085,1248,
109.086,1247,
109.087,1247,
109.088,1240,
109.089,1231,
109.09,1223,
109.091,1213,
109.092,1200,
109.093,1195,
109.094,1192,
109.095,1193,
109.096,1200,
109.097,1212,
109.098,1215,
109.099,1223,
109.1,1231,
109.101,1242,
109.102,1243,
109.103,1247,
109.104,1248,
109.105,1244,
109.106,1244,
109.107,1235,
109.108,1232,
109.109,1231,
109.11,1222,
109.111,1215,
109.112,1207,
109.113,1208,
109.114,1203,
109.115,1204,
109.116,1201,
109.117,1208,
109.118,1212,
109.119,1215,
109.12,1220,
109.121,1223,
109.122,1229,
109.123,1239,
109.124,1239,
109.125,1242,
109.126,1235,
109.127,1231,
109.128,1223,
109.129,1220,
109.13,1211,
109.131,1203,
109.132,1200,
109.133,1195,
109.134,1200,
109.135,1200,
109.136,1208,
109.137,1209,
109.138,1216,
109.139,1223,
109.14,1231,
109.141,1232,
109.142,1231,
109.143,1232,
109.144,1239,
109.145,1240,
109.146,1239,
109.147,1235,
109.148,1228,
109.149,1229,
109.15,1217,
109.151,1208,
109.152,1203,
109.153,1196,
109.154,1206,
109.155,1203,
109.156,1204,
109.157,1214,
109.158,1220,
109.159,1231,
109.16,1240,
109.161,1247,
109.162,1248,
109.163,1251,
109.164,1255,
109.165,1256,
109.166,1255,
109.167,1252,
109.168,1248,
109.169,1247,
109.17,1239,
109.171,1224,
109.172,1216,
109.173,1211,
109.174,1208,
109.175,1203,
109.176,1207,
109.177,1211,
109.178,1220,
109.179,1224,
109.18,1225,
109.181,1238,
109.182,1240,
109.183,1244,
109.184,1248,
109.185,1241,
109.186,1239,
109.187,1239,
109.188,1236,
109.189,1234,
109.19,1224,
109.191,1217,
109.192,1215,
109.193,1212,
109.194,1208,
109.195,1207,
109.196,1208,
109.197,1212,
109.198,1216,
109.199,1219,
109.2,1225,
109.201,1231,
109.202,1240,
109.203,1240,
109.204,1247,
109.205,1248,
109.206,1250,
109.207,1247,
109.208,1247,
109.209,1241,
109.21,1236,
109.211,1225,
109.212,1224,
109.213,1216,
109.214,1208,
109.215,1207,
109.216,1207,
109.217,1216,
109.218,1220,
109.219,1224,
109.22,1231,
109.221,1233,
109.222,1243,
109.223,1244,
109.224,1238,
109.225,1239,
109.226,1237,
109.227,1235,
109.228,1239,
109.229,1226,
109.23,1216,
109.231,1212,
109.232,1199,
109.233,1196,
109.234,1196,
109.235,1192,
109.236,1200,
109.237,1208,
109.238,1215,
109.239,1224,
109.24,1232,
109.241,1236,
109.242,1240,
109.243,1240,
109.244,1247,
109.245,1248,
109.246,1247,
109.247,1241,
109.248,1236,
109.249,1225,
109.25,1224,
109.251,1212,
109.252,1200,
109.253,1192,
109.254,1191,
109.255,1200,
109.256,1208,
109.257,1211,
109.258,1220,
109.259,1231,
109.26,1235,
109.261,1244,
109.262,1244,
109.263,1240,
109.264,1244,
109.265,1243,
109.266,1247,
109.267,1247,
109.268,1242,
109.269,1236,
109.27,1223,
109.271,1211,
109.272,1204,
109.273,1200,
109.274,1199,
109.275,1200,
109.276,1203,
109.277,1215,
109.278,1223,
109.279,1222,
109.28,1227,
109.281,1227,
109.282,1232,
109.283,1232,
109.284,1231,
109.285,1227,
109.286,1231,
109.287,1232,
109.288,1224,
109.289,1223,
109.29,1216,
109.291,1201,
109.292,1193,
109.293,1192,
109.294,1191,
109.295,1196,
109.296,1200,
109.297,1207,
109.298,1214,
109.299,1215,
109.3,1218,
109.301,1225,
109.302,1232,
109.303,1239,
109.304,1241,
109.305,1244,
109.306,1247,
109.307,1244,
109.308,1240,
109.309,1227,
109.31,1219,
109.311,1215,
109.312,1203,
109.313,1200,
109.314,1195,
109.315,1195,
109.316,1203,
109.317,1215,
109.318,1223,
109.319,1223,
109.32,1232,
109.321,1240,
109.322,1240,
109.323,1240,
109.324,1239,
109.325,1235,
109.326,1234,
109.327,1233,
109.328,1227,
109.329,1224,
109.33,1216,
109.331,1200,
109.332,1191,
109.333,1183,
109.334,1176,
109.335,1183,
109.336,1188,
109.337,1192,
109.338,1204,
109.339,1216,
109.34,1224,
109.341,1230,
109.342,1231,
109.343,1232,
109.344,1238,
109.345,1232,
109.346,1231,
109.347,1231,
109.348,1223,
109.349,1216,
109.35,1207,
109.351,1199,
109.352,1189,
109.353,1188,
109.354,1185,
109.355,1184,
109.356,1188,
109.357,1199,
109.358,1207,
109.359,1208,
109.36,1215,
109.361,1216,
109.362,1216,
109.363,1224,
109.364,1223,
109.365,1224,
109.366,1224,
109.367,1228,
109.368,1223,
109.369,1216,
109.37,1208,
109.371,1204,
109.372,1204,
109.373,1195,
109.374,1193,
109.375,1204,
109.376,1207,
109.377,1208,
109.378,1216,
109.379,1223,
109.38,1227,
109.381,1232,
109.382,1240,
109.383,1234,
109.384,1240,
109.385,1243,
109.386,1244,
109.387,1239,
109.388,1234,
109.389,1220,
109.39,1215,
109.391,1212,
109.392,1200,
109.393,1192,
109.394,1184,
109.395,1183,
109.396,1191,
109.397,1195,
109.398,1200,
109.399,1212,
109.4,1212,
109.401,1216,
109.402,1224,
109.403,1224,
109.404,1228,
109.405,1231,
109.406,1228,
109.407,1228,
109.408,1228,
109.409,1216,
109.41,1211,
109.411,1199,
109.412,1191,
109.413,1190,
109.414,1190,
109.415,1184,
109.416,1188,
109.417,1191,
109.418,1195,
109.419,1204,
109.42,1212,
109.421,1217,
109.422,1224,
109.423,1219,
109.424,1217,
109.425,1219,
109.426,1223,
109.427,1224,
109.428,1219,
109.429,1215,
109.43,1212,
109.431,1202,
109.432,1192,
109.433,1188,
109.434,1183,
109.435,1184,
109.436,1192,
109.437,1195,
109.438,1208,
109.439,1216,
109.44,1215,
109.441,1222,
109.442,1222,
109.443,1223,
109.444,1223,
109.445,1224,
109.446,1223,
109.447,1220,
109.448,1223,
109.449,1216,
109.45,1207,
109.451,1199,
109.452,1187,
109.453,1183,
109.454,1183,
109.455,1184,
109.456,1192,
109.457,1198,
109.458,1204,
109.459,1214,
109.46,1216,
109.461,1220,
109.462,1231,
109.463,1231,
109.464,1232,
109.465,1233,
109.466,1232,
109.467,1232,
109.468,1232,
109.469,1223,
109.47,1215,
109.471,1200,
109.472,1191,
109.473,1184,
109.474,1180,
109.475,1179,
109.476,1190,
109.477,1191,
109.478,1210,
109.479,1211,
109.48,1217,
109.481,1225,
109.482,1232,
109.483,1236,
109.484,1239,
109.485,1247,
109.486,1240,
109.487,1247,
109.488,1240,
109.489,1231,
109.49,1223,
109.491,1215,
109.492,1201,
109.493,1200,
109.494,1192,
109.495,1196,
109.496,1199,
109.497,1203,
109.498,1209,
109.499,1216,
109.5,1224,
109.501,1231,
109.502,1236,
109.503,1240,
109.504,1246,
109.505,1248,
109.506,1247,
109.507,1247,
109.508,1240,
109.509,1231,
109.51,1217,
109.511,1214,
109.512,1199,
109.513,1192,
109.514,1196,
109.515,1190,
109.516,1200,
109.517,1208,
109.518,1212,
109.519,1216,
109.52,1224,
109.521,1228,
109.522,1228,
109.523,1232,
109.524,1240,
109.525,1239,
109.526,1240,
109.527,1239,
109.528,1228,
109.529,1224,
109.53,1217,
109.531,1204,
109.532,1204,
109.533,1196,
109.534,1198,
109.535,1192,
109.536,1200,
109.537,1204,
109.538,1215,
109.539,1220,
109.54,1227,
109.541,1232,
109.542,1236,
109.543,1244,
109.544,1241,
109.545,1248,
109.546,1248,
109.547,1247,
109.548,1235,
109.549,1228,
109.55,1228,
109.551,1215,
109.552,1208,
109.553,1207,
109.554,1207,
109.555,1200,
109.556,1207,
109.557,1214,
109.558,1216,
109.559,1223,
109.56,1228,
109.561,1232,
109.562,1231,
109.563,1239,
109.564,1235,
109.565,1235,
109.566,1232,
109.567,1234,
109.568,1231,
109.569,1215,
109.57,1216,
109.571,1204,
109.572,1191,
109.573,1187,
109.574,1187,
109.575,1188,
109.576,1192,
109.577,1199,
109.578,1208,
109.579,1211,
109.58,1223,
109.581,1230,
109.582,1232,
109.583,1235,
109.584,1235,
109.585,1236,
109.586,1232,
109.587,1231,
109.588,1231,
109.589,1219,
109.59,1216,
109.591,1208,
109.592,1204,
109.593,1196,
109.594,1200,
109.595,1204,
109.596,1203,
109.597,1208,
109.598,1209,
109.599,1215,
109.6,1228,
109.601,1224,
109.602,1224,
109.603,1231,
109.604,1238,
109.605,1232,
109.606,1232,
109.607,1228,
109.608,1231,
109.609,1224,
109.61,1211,
109.611,1208,
109.612,1199,
109.613,1192,
109.614,1192,
109.615,1188,
109.616,1198,
109.617,1197,
109.618,1212,
109.619,1216,
109.62,1223,
109.621,1232,
109.622,1232,
109.623,1232,
109.624,1238,
109.625,1232,
109.626,1233,
109.627,1236,
109.628,1223,
109.629,1219,
109.63,1208,
109.631,1203,
109.632,1191,
109.633,1191,
109.634,1179,
109.635,1179,
109.636,1184,
109.637,1183,
109.638,1191,
109.639,1199,
109.64,1203,
109.641,1211,
109.642,1215,
109.643,1222,
109.644,1224,
109.645,1220,
109.646,1220,
109.647,1222,
109.648,1219,
109.649,1217,
109.65,1216,
109.651,1208,
109.652,1204,
109.653,1199,
109.654,1195,
109.655,1199,
109.656,1207,
109.657,1210,
109.658,1209,
109.659,1215,
109.66,1220,
109.661,1228,
109.662,1232,
109.663,1233,
109.664,1239,
109.665,1240,
109.666,1248,
109.667,1239,
109.668,1236,
109.669,1231,
109.67,1219,
109.671,1216,
109.672,1200,
109.673,1200,
109.674,1196,
109.675,1203,
109.676,1211,
109.677,1216,
109.678,1228,
109.679,1232,
109.68,1233,
109.681,1240,
109.682,1248,
109.683,1247,
109.684,1248,
109.685,1249,
109.686,1252,
109.687,1248,
109.688,1243,
109.689,1239,
109.69,1228,
109.691,1223,
109.692,1214,
109.693,1202,
109.694,1204,
109.695,1199,
109.696,1200,
109.697,1207,
109.698,1216,
109.699,1228,
109.7,1231,
109.701,1240,
109.702,1243,
109.703,1243,
109.704,1251,
109.705,1255,
109.706,1255,
109.707,1250,
109.708,1241,
109.709,1235,
109.71,1227,
109.711,1222,
109.712,1210,
109.713,1212,
109.714,1208,
109.715,1211,
109.716,1216,
109.717,1215,
109.718,1223,
109.719,1231,
109.72,1232,
109.721,1239,
109.722,1247,
109.723,1239,
109.724,1240,
109.725,1246,
109.726,1240,
109.727,1240,
109.728,1240,
109.729,1232,
109.73,1219,
109.731,1208,
109.732,1202,
109.733,1192,
109.734,1199,
109.735,1199,
109.736,1196,
109.737,1206,
109.738,1209,
109.739,1220,
109.74,1231,
109.741,1232,
109.742,1240,
109.743,1240,
109.744,1240,
109.745,1243,
109.746,1247,
109.747,1248,
109.748,1240,
109.749,1231,
109.75,1219,
109.751,1216,
109.752,1204,
109.753,1203,
109.754,1200,
109.755,1201,
109.756,1208,
109.757,1212,
109.758,1215,
109.759,1217,
109.76,1230,
109.761,1226,
109.762,1236,
109.763,1232,
109.764,1233,
109.765,1234,
109.766,1239,
109.767,1236,
109.768,1224,
109.769,1216,
109.77,1211,
109.771,1201,
109.772,1195,
109.773,1187,
109.774,1189,
109.775,1198,
109.776,1200,
109.777,1205,
109.778,1216,
109.779,1218,
109.78,1225,
109.781,1231,
109.782,1231,
109.783,1236,
109.784,1240,
109.785,1240,
109.786,1244,
109.787,1240,
109.788,1239,
109.789,1236,
109.79,1230,
109.791,1219,
109.792,1211,
109.793,1202,
109.794,1195,
109.795,1192,
109.796,1198,
109.797,1204,
109.798,1211,
109.799,1215,
109.8,1224,
109.801,1232,
109.802,1232,
109.803,1236,
109.804,1242,
109.805,1240,
109.806,1239,
109.807,1236,
109.808,1236,
109.809,1231,
109.81,1217,
109.811,1209,
109.812,1203,
109.813,1202,
109.814,1204,
109.815,1207,
109.816,1207,
109.817,1215,
109.818,1222,
109.819,1231,
109.82,1236,
109.821,1235,
109.822,1240,
109.823,1241,
109.824,1240,
109.825,1246,
109.826,1246,
109.827,1240,
109.828,1231,
109.829,1224,
109.83,1224,
109.831,1216,
109.832,1208,
109.833,1195,
109.834,1192,
109.835,1196,
109.836,1200,
109.837,1203,
109.838,1216,
109.839,1216,
109.84,1224,
109.841,1231,
109.842,1232,
109.843,1240,
109.844,1236,
109.845,1244,
109.846,1239,
109.847,1239,
109.848,1232,
109.849,1220,
109.85,1209,
109.851,1204,
109.852,1195,
109.853,1187,
109.854,1185,
109.855,1185,
109.856,1193,
109.857,1200,
109.858,1208,
109.859,1222,
109.86,1219,
109.861,1224,
109.862,1228,
109.863,1231,
109.864,1243,
109.865,1243,
109.866,1244,
109.867,1239,
109.868,1233,
109.869,1230,
109.87,1216,
109.871,1216,
109.872,1208,
109.873,1202,
109.874,1195,
109.875,1195,
109.876,1196,
109.877,1207,
109.878,1214,
109.879,1215,
109.88,1224,
109.881,1225,
109.882,1236,
109.883,1239,
109.884,1235,
109.885,1233,
109.886,1236,
109.887,1232,
109.888,1230,
109.889,1220,
109.89,1211,
109.891,1200,
109.892,1199,
109.893,1199,
109.894,1200,
109.895,1199,
109.896,1202,
109.897,1208,
109.898,1216,
109.899,1220,
109.9,1231,
109.901,1233,
109.902,1234,
109.903,1240,
109.904,1244,
109.905,1240,
109.906,1239,
109.907,1242,
109.908,1240,
109.909,1232,
109.91,1223,
109.911,1215,
109.912,1203,
109.913,1200,
109.914,1199,
109.915,1194,
109.916,1204,
